0	79	1	4.235407e+03
0	80	0	4.235017e+03
0	80	1	4.235017e+03
0	81	0	4.234627e+03
0	81	1	4.234627e+03
0	82	0	4.234238e+03
0	82	1	4.234238e+03
0	83	0	4.233848e+03
0	83	1	4.233848e+03
0	84	0	4.233458e+03
0	84	1	4.233458e+03
0	85	0	4.233069e+03
0	85	1	4.233069e+03
0	86	0	4.232679e+03
0	86	1	4.232679e+03
0	87	0	4.232290e+03
0	87	1	4.232290e+03
0	88	0	4.231901e+03
0	88	1	4.231901e+03
0	89	0	4.231511e+03
0	89	1	4.231511e+03
0	90	0	4.231122e+03
0	90	1	4.231122e+03
0	91	0	4.230733e+03
0	91	1	4.230733e+03
0	92	0	4.230343e+03
0	92	1	4.230343e+03
0	93	0	4.229954e+03
0	93	1	4.229954e+03
0	94	0	4.229565e+03
0	94	1	4.229565e+03
0	95	0	4.229176e+03
0	95	1	4.229176e+03
0	96	0	4.228787e+03
0	96	1	4.228787e+03
0	97	0	4.228398e+03
0	97	1	4.228398e+03
0	98	0	4.228009e+03
0	98	1	4.228009e+03
0	99	0	4.227620e+03
0	99	1	4.227620e+03
0	100	0	4.227231e+03
0	100	1	4.227231e+03
0	101	0	4.226842e+03
0	101	1	4.226842e+03
0	102	0	4.226453e+03
0	102	1	4.226453e+03
0	103	0	4.226064e+03
0	103	1	4.226064e+03
0	104	0	4.225675e+03
0	104	1	4.225675e+03
0	105	0	4.225286e+03
0	105	1	4.225286e+03
0	106	0	4.224898e+03
0	106	1	4.224898e+03
0	107	0	4.224509e+03
0	107	1	4.224509e+03
0	108	0	4.224120e+03
0	108	1	4.224120e+03
0	109	0	4.223732e+03
0	109	1	4.223732e+03
0	110	0	4.223343e+03
0	110	1	4.223343e+03
0	111	0	4.222954e+03
0	111	1	4.222954e+03
0	112	0	4.222566e+03
0	112	1	4.222566e+03
0	113	0	4.222177e+03
0	113	1	4.222177e+03
0	114	0	4.221789e+03
0	114	1	4.221789e+03
0	115	0	4.221401e+03
0	115	1	4.221401e+03
0	116	0	4.221012e+03
0	116	1	4.221012e+03
0	117	0	4.220624e+03
0	117	1	4.220624e+03
0	118	0	4.220236e+03
0	118	1	4.220236e+03
0	119	0	4.219847e+03
0	119	1	4.219847e+03
0	120	0	4.219459e+03
0	120	1	4.219459e+03
0	121	0	4.219071e+03
0	121	1	4.219071e+03
0	122	0	4.218683e+03
0	122	1	4.218683e+03
0	123	0	4.218295e+03
0	123	1	4.218295e+03
0	124	0	4.217907e+03
0	124	1	4.217907e+03
0	125	0	4.217519e+03
0	125	1	4.217519e+03
0	126	0	4.217131e+03
0	126	1	4.217131e+03
0	127	0	4.216743e+03
0	127	1	4.216743e+03
0	128	0	4.216355e+03
0	128	1	4.216355e+03
0	129	0	4.215967e+03
0	129	1	4.215967e+03
0	130	0	4.215579e+03
0	130	1	4.215579e+03
0	131	0	4.215191e+03
0	131	1	4.215191e+03
0	132	0	4.214804e+03
0	132	1	4.214804e+03
0	133	0	4.214416e+03
0	133	1	4.214416e+03
0	134	0	4.214028e+03
0	134	1	4.214028e+03
0	135	0	4.213640e+03
0	135	1	4.213640e+03
0	136	0	4.213253e+03
0	136	1	4.213253e+03
0	137	0	4.212865e+03
0	137	1	4.212865e+03
0	138	0	4.212478e+03
0	138	1	4.212478e+03
0	139	0	4.212090e+03
0	139	1	4.212090e+03
0	140	0	4.211703e+03
0	140	1	4.211703e+03
0	141	0	4.211315e+03
0	141	1	4.211315e+03
0	142	0	4.210928e+03
0	142	1	4.210928e+03
0	143	0	4.210541e+03
0	143	1	4.210541e+03
0	144	0	4.210153e+03
0	144	1	4.210153e+03
0	145	0	4.209766e+03
0	145	1	4.209766e+03
0	146	0	4.209379e+03
0	146	1	4.209379e+03
0	147	0	4.208992e+03
0	147	1	4.208992e+03
0	148	0	4.208604e+03
0	148	1	4.208604e+03
0	149	0	4.208217e+03
0	149	1	4.208217e+03
0	150	0	4.207830e+03
0	150	1	4.207830e+03
0	151	0	4.207443e+03
0	151	1	4.207443e+03
0	152	0	4.207056e+03
0	152	1	4.207056e+03
0	153	0	4.206669e+03
0	153	1	4.206669e+03
0	154	0	4.206282e+03
0	154	1	4.206282e+03
0	155	0	4.205895e+03
0	155	1	4.205895e+03
0	156	0	4.205509e+03
0	156	1	4.205509e+03
0	157	0	4.205122e+03
0	157	1	4.205122e+03
0	158	0	4.204735e+03
0	158	1	4.204735e+03
0	159	0	4.204348e+03
0	159	1	4.204348e+03
0	160	0	4.203961e+03
0	160	1	4.203961e+03
0	161	0	4.203575e+03
0	161	1	4.203575e+03
0	162	0	4.203188e+03
0	162	1	4.203188e+03
0	163	0	4.202802e+03
0	163	1	4.202802e+03
0	164	0	4.202415e+03
0	164	1	4.202415e+03
0	165	0	4.202028e+03
0	165	1	4.202028e+03
0	166	0	4.201642e+03
0	166	1	4.201642e+03
0	167	0	4.201256e+03
0	167	1	4.201256e+03
0	168	0	4.200869e+03
0	168	1	4.200869e+03
0	169	0	4.200483e+03
0	169	1	4.200483e+03
0	170	0	4.200096e+03
0	170	1	4.200096e+03
0	171	0	4.199710e+03
0	171	1	4.199710e+03
0	172	0	4.199324e+03
0	172	1	4.199324e+03
0	173	0	4.198938e+03
0	173	1	4.198938e+03
0	174	0	4.198551e+03
0	174	1	4.198551e+03
0	175	0	4.198165e+03
0	175	1	4.198165e+03
0	176	0	4.197779e+03
0	176	1	4.197779e+03
0	177	0	4.197393e+03
0	177	1	4.197393e+03
0	178	0	4.197007e+03
0	178	1	4.197007e+03
0	179	0	4.196621e+03
0	179	1	4.196621e+03
0	180	0	4.196235e+03
0	180	1	4.196235e+03
0	181	0	4.195849e+03
0	181	1	4.195849e+03
0	182	0	4.195463e+03
0	182	1	4.195463e+03
0	183	0	4.195077e+03
0	183	1	4.195077e+03
0	184	0	4.194692e+03
0	184	1	4.194692e+03
0	185	0	4.194306e+03
0	185	1	4.194306e+03
0	186	0	4.193920e+03
0	186	1	4.193920e+03
0	187	0	4.193534e+03
0	187	1	4.193534e+03
0	188	0	4.193149e+03
0	188	1	4.193149e+03
0	189	0	4.192763e+03
0	189	1	4.192763e+03
0	190	0	4.192378e+03
0	190	1	4.192378e+03
0	191	0	4.191992e+03
0	191	1	4.191992e+03
0	192	0	4.191606e+03
0	192	1	4.191606e+03
0	193	0	4.191221e+03
0	193	1	4.191221e+03
0	194	0	4.190836e+03
0	194	1	4.190836e+03
0	195	0	4.190450e+03
0	195	1	4.190450e+03
0	196	0	4.190065e+03
0	196	1	4.190065e+03
0	197	0	4.189679e+03
0	197	1	4.189679e+03
0	198	0	4.189294e+03
0	198	1	4.189294e+03
0	199	0	4.188909e+03
0	199	1	4.188909e+03
0	200	0	4.188524e+03
0	200	1	4.188524e+03
0	201	0	4.188139e+03
0	201	1	4.188139e+03
0	202	0	4.187753e+03
0	202	1	4.187753e+03
0	203	0	4.187368e+03
0	203	1	4.187368e+03
0	204	0	4.186983e+03
0	204	1	4.186983e+03
0	205	0	4.186598e+03
0	205	1	4.186598e+03
0	206	0	4.186213e+03
0	206	1	4.186213e+03
0	207	0	4.185828e+03
0	207	1	4.185828e+03
0	208	0	4.185443e+03
0	208	1	4.185443e+03
0	209	0	4.185059e+03
0	209	1	4.185059e+03
0	210	0	4.184674e+03
0	210	1	4.184674e+03
0	211	0	4.184289e+03
0	211	1	4.184289e+03
0	212	0	4.183904e+03
0	212	1	4.183904e+03
0	213	0	4.183519e+03
0	213	1	4.183519e+03
0	214	0	4.183135e+03
0	214	1	4.183135e+03
0	215	0	4.182750e+03
0	215	1	4.182750e+03
0	216	0	4.182365e+03
0	216	1	4.182365e+03
0	217	0	4.181981e+03
0	217	1	4.181981e+03
0	218	0	4.181596e+03
0	218	1	4.181596e+03
0	219	0	4.181212e+03
0	219	1	4.181212e+03
0	220	0	4.180827e+03
0	220	1	4.180827e+03
0	221	0	4.180443e+03
0	221	1	4.180443e+03
0	222	0	4.180059e+03
0	222	1	4.180059e+03
0	223	0	4.179674e+03
0	223	1	4.179674e+03
0	224	0	4.179290e+03
0	224	1	4.179290e+03
0	225	0	4.178906e+03
0	225	1	4.178906e+03
0	226	0	4.178521e+03
0	226	1	4.178521e+03
0	227	0	4.178137e+03
0	227	1	4.178137e+03
0	228	0	4.177753e+03
0	228	1	4.177753e+03
0	229	0	4.177369e+03
0	229	1	4.177369e+03
0	230	0	4.176985e+03
0	230	1	4.176985e+03
0	231	0	4.176601e+03
0	231	1	4.176601e+03
0	232	0	4.176217e+03
0	232	1	4.176217e+03
0	233	0	4.175833e+03
0	233	1	4.175833e+03
0	234	0	4.175449e+03
0	234	1	4.175449e+03
0	235	0	4.175065e+03
0	235	1	4.175065e+03
0	236	0	4.174681e+03
0	236	1	4.174681e+03
0	237	0	4.174297e+03
0	237	1	4.174297e+03
0	238	0	4.173914e+03
0	238	1	4.173914e+03
0	239	0	4.173530e+03
0	239	1	4.173530e+03
0	240	0	4.173146e+03
0	240	1	4.173146e+03
0	241	0	4.172762e+03
0	241	1	4.172762e+03
0	242	0	4.172379e+03
0	242	1	4.172379e+03
0	243	0	4.171995e+03
0	243	1	4.171995e+03
0	244	0	4.171612e+03
0	244	1	4.171612e+03
0	245	0	4.171228e+03
0	245	1	4.171228e+03
0	246	0	4.170845e+03
0	246	1	4.170845e+03
0	247	0	4.170461e+03
0	247	1	4.170461e+03
0	248	0	4.170078e+03
0	248	1	4.170078e+03
0	249	0	4.169694e+03
0	249	1	4.169694e+03
0	250	0	4.169311e+03
0	250	1	4.169311e+03
0	251	0	4.168928e+03
0	251	1	4.168928e+03
0	252	0	4.168544e+03
0	252	1	4.168544e+03
0	253	0	4.168161e+03
0	253	1	4.168161e+03
0	254	0	4.167778e+03
0	254	1	4.167778e+03
0	255	0	4.167395e+03
0	255	1	4.167395e+03
0	256	0	4.167012e+03
0	256	1	4.167012e+03
0	257	0	4.166629e+03
0	257	1	4.166629e+03
0	258	0	4.166246e+03
0	258	1	4.166246e+03
0	259	0	4.165863e+03
0	259	1	4.165863e+03
0	260	0	4.165480e+03
0	260	1	4.165480e+03
0	261	0	4.165097e+03
0	261	1	4.165097e+03
0	262	0	4.164714e+03
0	262	1	4.164714e+03
0	263	0	4.164331e+03
0	263	1	4.164331e+03
0	264	0	4.163948e+03
0	264	1	4.163948e+03
0	265	0	4.163566e+03
0	265	1	4.163566e+03
0	266	0	4.163183e+03
0	266	1	4.163183e+03
0	267	0	4.162800e+03
0	267	1	4.162800e+03
0	268	0	4.162417e+03
0	268	1	4.162417e+03
0	269	0	4.162035e+03
0	269	1	4.162035e+03
0	270	0	4.161652e+03
0	270	1	4.161652e+03
0	271	0	4.161270e+03
0	271	1	4.161270e+03
0	272	0	4.160887e+03
0	272	1	4.160887e+03
0	273	0	4.160505e+03
0	273	1	4.160505e+03
0	274	0	4.160122e+03
0	274	1	4.160122e+03
0	275	0	4.159740e+03
0	275	1	4.159740e+03
0	276	0	4.159358e+03
0	276	1	4.159358e+03
0	277	0	4.158975e+03
0	277	1	4.158975e+03
0	278	0	4.158593e+03
0	278	1	4.158593e+03
0	279	0	4.158211e+03
0	279	1	4.158211e+03
0	280	0	4.157828e+03
0	280	1	4.157828e+03
0	281	0	4.157446e+03
0	281	1	4.157446e+03
0	282	0	4.157064e+03
0	282	1	4.157064e+03
0	283	0	4.156682e+03
0	283	1	4.156682e+03
0	284	0	4.156300e+03
0	284	1	4.156300e+03
0	285	0	4.155918e+03
0	285	1	4.155918e+03
0	286	0	4.155536e+03
0	286	1	4.155536e+03
0	287	0	4.155154e+03
0	287	1	4.155154e+03
0	288	0	4.154772e+03
0	288	1	4.154772e+03
0	289	0	4.154390e+03
0	289	1	4.154390e+03
0	290	0	4.154008e+03
0	290	1	4.154008e+03
0	291	0	4.153627e+03
0	291	1	4.153627e+03
0	292	0	4.153245e+03
0	292	1	4.153245e+03
0	293	0	4.152863e+03
0	293	1	4.152863e+03
0	294	0	4.152481e+03
0	294	1	4.152481e+03
0	295	0	4.152100e+03
0	295	1	4.152100e+03
0	296	0	4.151718e+03
0	296	1	4.151718e+03
0	297	0	4.151337e+03
0	297	1	4.151337e+03
0	298	0	4.150955e+03
0	298	1	4.150955e+03
0	299	0	4.150574e+03
0	299	1	4.150574e+03
0	300	0	4.150192e+03
0	300	1	4.150192e+03
0	301	0	4.149811e+03
0	301	1	4.149811e+03
0	302	0	4.149429e+03
0	302	1	4.149429e+03
0	303	0	4.149048e+03
0	303	1	4.149048e+03
0	304	0	4.148667e+03
0	304	1	4.148667e+03
0	305	0	4.148285e+03
0	305	1	4.148285e+03
0	306	0	4.147904e+03
0	306	1	4.147904e+03
0	307	0	4.147523e+03
0	307	1	4.147523e+03
0	308	0	4.147142e+03
0	308	1	4.147142e+03
0	309	0	4.146761e+03
0	309	1	4.146761e+03
0	310	0	4.146380e+03
0	310	1	4.146380e+03
0	311	0	4.145999e+03
0	311	1	4.145999e+03
0	312	0	4.145618e+03
0	312	1	4.145618e+03
0	313	0	4.145237e+03
0	313	1	4.145237e+03
0	314	0	4.144856e+03
0	314	1	4.144856e+03
0	315	0	4.144475e+03
0	315	1	4.144475e+03
0	316	0	4.144094e+03
0	316	1	4.144094e+03
0	317	0	4.143713e+03
0	317	1	4.143713e+03
0	318	0	4.143332e+03
0	318	1	4.143332e+03
0	319	0	4.142952e+03
0	319	1	4.142952e+03
0	320	0	4.142571e+03
0	320	1	4.142571e+03
0	321	0	4.142190e+03
0	321	1	4.142190e+03
0	322	0	4.141809e+03
0	322	1	4.141809e+03
0	323	0	4.141429e+03
0	323	1	4.141429e+03
0	324	0	4.141048e+03
0	324	1	4.141048e+03
0	325	0	4.140668e+03
0	325	1	4.140668e+03
0	326	0	4.140287e+03
0	326	1	4.140287e+03
0	327	0	4.139907e+03
0	327	1	4.139907e+03
0	328	0	4.139526e+03
0	328	1	4.139526e+03
0	329	0	4.139146e+03
0	329	1	4.139146e+03
0	330	0	4.138766e+03
0	330	1	4.138766e+03
0	331	0	4.138385e+03
0	331	1	4.138385e+03
0	332	0	4.138005e+03
0	332	1	4.138005e+03
0	333	0	4.137625e+03
0	333	1	4.137625e+03
0	334	0	4.137245e+03
0	334	1	4.137245e+03
0	335	0	4.136865e+03
0	335	1	4.136865e+03
0	336	0	4.136485e+03
0	336	1	4.136485e+03
0	337	0	4.136104e+03
0	337	1	4.136104e+03
0	338	0	4.135724e+03
0	338	1	4.135724e+03
0	339	0	4.135344e+03
0	339	1	4.135344e+03
0	340	0	4.134964e+03
0	340	1	4.134964e+03
0	341	0	4.134585e+03
0	341	1	4.134585e+03
0	342	0	4.134205e+03
0	342	1	4.134205e+03
0	343	0	4.133825e+03
0	343	1	4.133825e+03
0	344	0	4.133445e+03
0	344	1	4.133445e+03
0	345	0	4.133065e+03
0	345	1	4.133065e+03
0	346	0	4.132685e+03
0	346	1	4.132685e+03
0	347	0	4.132306e+03
0	347	1	4.132306e+03
0	348	0	4.131926e+03
0	348	1	4.131926e+03
0	349	0	4.131547e+03
0	349	1	4.131547e+03
0	350	0	4.131167e+03
0	350	1	4.131167e+03
0	351	0	4.130787e+03
0	351	1	4.130787e+03
0	352	0	4.130408e+03
0	352	1	4.130408e+03
0	353	0	4.130028e+03
0	353	1	4.130028e+03
0	354	0	4.129649e+03
0	354	1	4.129649e+03
0	355	0	4.129270e+03
0	355	1	4.129270e+03
0	356	0	4.128890e+03
0	356	1	4.128890e+03
0	357	0	4.128511e+03
0	357	1	4.128511e+03
0	358	0	4.128132e+03
0	358	1	4.128132e+03
0	359	0	4.127752e+03
0	359	1	4.127752e+03
0	360	0	4.127373e+03
0	360	1	4.127373e+03
0	361	0	4.126994e+03
0	361	1	4.126994e+03
0	362	0	4.126615e+03
0	362	1	4.126615e+03
0	363	0	4.126236e+03
0	363	1	4.126236e+03
0	364	0	4.125857e+03
0	364	1	4.125857e+03
0	365	0	4.125478e+03
0	365	1	4.125478e+03
0	366	0	4.125099e+03
0	366	1	4.125099e+03
0	367	0	4.124720e+03
0	367	1	4.124720e+03
0	368	0	4.124341e+03
0	368	1	4.124341e+03
0	369	0	4.123962e+03
0	369	1	4.123962e+03
0	370	0	4.123583e+03
0	370	1	4.123583e+03
0	371	0	4.123204e+03
0	371	1	4.123204e+03
0	372	0	4.122826e+03
0	372	1	4.122826e+03
0	373	0	4.122447e+03
0	373	1	4.122447e+03
0	374	0	4.122068e+03
0	374	1	4.122068e+03
0	375	0	4.121689e+03
0	375	1	4.121689e+03
0	376	0	4.121311e+03
0	376	1	4.121311e+03
0	377	0	4.120932e+03
0	377	1	4.120932e+03
0	378	0	4.120554e+03
0	378	1	4.120554e+03
0	379	0	4.120175e+03
0	379	1	4.120175e+03
0	380	0	4.119797e+03
0	380	1	4.119797e+03
0	381	0	4.119418e+03
0	381	1	4.119418e+03
0	382	0	4.119040e+03
0	382	1	4.119040e+03
0	383	0	4.118662e+03
0	383	1	4.118662e+03
0	384	0	4.118283e+03
0	384	1	4.118283e+03
0	385	0	4.117905e+03
0	385	1	4.117905e+03
0	386	0	4.117527e+03
0	386	1	4.117527e+03
0	387	0	4.117149e+03
0	387	1	4.117149e+03
0	388	0	4.116770e+03
0	388	1	4.116770e+03
0	389	0	4.116392e+03
0	389	1	4.116392e+03
0	390	0	4.116014e+03
0	390	1	4.116014e+03
0	391	0	4.115636e+03
0	391	1	4.115636e+03
0	392	0	4.115258e+03
0	392	1	4.115258e+03
0	393	0	4.114880e+03
0	393	1	4.114880e+03
0	394	0	4.114502e+03
0	394	1	4.114502e+03
0	395	0	4.114124e+03
0	395	1	4.114124e+03
0	396	0	4.113746e+03
0	396	1	4.113746e+03
0	397	0	4.113369e+03
0	397	1	4.113369e+03
0	398	0	4.112991e+03
0	398	1	4.112991e+03
0	399	0	4.112613e+03
0	399	1	4.112613e+03
0	400	0	4.112235e+03
0	400	1	4.112235e+03
0	401	0	4.111858e+03
0	401	1	4.111858e+03
0	402	0	4.111480e+03
0	402	1	4.111480e+03
0	403	0	4.111102e+03
0	403	1	4.111102e+03
0	404	0	4.110725e+03
0	404	1	4.110725e+03
0	405	0	4.110347e+03
0	405	1	4.110347e+03
0	406	0	4.109970e+03
0	406	1	4.109970e+03
0	407	0	4.109592e+03
0	407	1	4.109592e+03
0	408	0	4.109215e+03
0	408	1	4.109215e+03
0	409	0	4.108838e+03
0	409	1	4.108838e+03
0	410	0	4.108460e+03
0	410	1	4.108460e+03
0	411	0	4.108083e+03
0	411	1	4.108083e+03
0	412	0	4.107706e+03
0	412	1	4.107706e+03
0	413	0	4.107329e+03
0	413	1	4.107329e+03
0	414	0	4.106951e+03
0	414	1	4.106951e+03
0	415	0	4.106574e+03
0	415	1	4.106574e+03
0	416	0	4.106197e+03
0	416	1	4.106197e+03
0	417	0	4.105820e+03
0	417	1	4.105820e+03
0	418	0	4.105443e+03
0	418	1	4.105443e+03
0	419	0	4.105066e+03
0	419	1	4.105066e+03
0	420	0	4.104689e+03
0	420	1	4.104689e+03
0	421	0	4.104312e+03
0	421	1	4.104312e+03
0	422	0	4.103935e+03
0	422	1	4.103935e+03
0	423	0	4.103558e+03
0	423	1	4.103558e+03
0	424	0	4.103182e+03
0	424	1	4.103182e+03
0	425	0	4.102805e+03
0	425	1	4.102805e+03
0	426	0	4.102428e+03
0	426	1	4.102428e+03
0	427	0	4.102051e+03
0	427	1	4.102051e+03
0	428	0	4.101675e+03
0	428	1	4.101675e+03
0	429	0	4.101298e+03
0	429	1	4.101298e+03
0	430	0	4.100921e+03
0	430	1	4.100921e+03
0	431	0	4.100545e+03
0	431	1	4.100545e+03
0	432	0	4.100168e+03
0	432	1	4.100168e+03
0	433	0	4.099792e+03
0	433	1	4.099792e+03
0	434	0	4.099415e+03
0	434	1	4.099415e+03
0	435	0	4.099039e+03
0	435	1	4.099039e+03
0	436	0	4.098663e+03
0	436	1	4.098663e+03
0	437	0	4.098286e+03
0	437	1	4.098286e+03
0	438	0	4.097910e+03
0	438	1	4.097910e+03
0	439	0	4.097534e+03
0	439	1	4.097534e+03
0	440	0	4.097158e+03
0	440	1	4.097158e+03
0	441	0	4.096781e+03
0	441	1	4.096781e+03
0	442	0	4.096405e+03
0	442	1	4.096405e+03
0	443	0	4.096029e+03
0	443	1	4.096029e+03
0	444	0	4.095653e+03
0	444	1	4.095653e+03
0	445	0	4.095277e+03
0	445	1	4.095277e+03
0	446	0	4.094901e+03
0	446	1	4.094901e+03
0	447	0	4.094525e+03
0	447	1	4.094525e+03
0	448	0	4.094149e+03
0	448	1	4.094149e+03
0	449	0	4.093773e+03
0	449	1	4.093773e+03
0	450	0	4.093398e+03
0	450	1	4.093398e+03
0	451	0	4.093022e+03
0	451	1	4.093022e+03
0	452	0	4.092646e+03
0	452	1	4.092646e+03
0	453	0	4.092270e+03
0	453	1	4.092270e+03
0	454	0	4.091895e+03
0	454	1	4.091895e+03
0	455	0	4.091519e+03
0	455	1	4.091519e+03
0	456	0	4.091143e+03
0	456	1	4.091143e+03
0	457	0	4.090768e+03
0	457	1	4.090768e+03
0	458	0	4.090392e+03
0	458	1	4.090392e+03
0	459	0	4.090017e+03
0	459	1	4.090017e+03
0	460	0	4.089641e+03
0	460	1	4.089641e+03
0	461	0	4.089266e+03
0	461	1	4.089266e+03
0	462	0	4.088890e+03
0	462	1	4.088890e+03
0	463	0	4.088515e+03
0	463	1	4.088515e+03
0	464	0	4.088140e+03
0	464	1	4.088140e+03
0	465	0	4.087764e+03
0	465	1	4.087764e+03
0	466	0	4.087389e+03
0	466	1	4.087389e+03
0	467	0	4.087014e+03
0	467	1	4.087014e+03
0	468	0	4.086639e+03
0	468	1	4.086639e+03
0	469	0	4.086264e+03
0	469	1	4.086264e+03
0	470	0	4.085889e+03
0	470	1	4.085889e+03
0	471	0	4.085514e+03
0	471	1	4.085514e+03
0	472	0	4.085139e+03
0	472	1	4.085138e+03
0	473	0	4.084764e+03
0	473	1	4.084764e+03
0	474	0	4.084389e+03
0	474	1	4.084389e+03
0	475	0	4.084014e+03
0	475	1	4.084014e+03
0	476	0	4.083639e+03
0	476	1	4.083639e+03
0	477	0	4.083264e+03
0	477	1	4.083264e+03
0	478	0	4.082889e+03
0	478	1	4.082889e+03
0	479	0	4.082514e+03
0	479	1	4.082514e+03
0	480	0	4.082140e+03
0	480	1	4.082140e+03
0	481	0	4.081765e+03
0	481	1	4.081765e+03
0	482	0	4.081390e+03
0	482	1	4.081390e+03
0	483	0	4.081016e+03
0	483	1	4.081016e+03
0	484	0	4.080641e+03
0	484	1	4.080641e+03
0	485	0	4.080267e+03
0	485	1	4.080267e+03
0	486	0	4.079892e+03
0	486	1	4.079892e+03
0	487	0	4.079518e+03
0	487	1	4.079518e+03
0	488	0	4.079143e+03
0	488	1	4.079143e+03
0	489	0	4.078769e+03
0	489	1	4.078769e+03
0	490	0	4.078395e+03
0	490	1	4.078395e+03
0	491	0	4.078020e+03
0	491	1	4.078020e+03
0	492	0	4.077646e+03
0	492	1	4.077646e+03
0	493	0	4.077272e+03
0	493	1	4.077272e+03
0	494	0	4.076898e+03
0	494	1	4.076898e+03
0	495	0	4.076523e+03
0	495	1	4.076523e+03
0	496	0	4.076149e+03
0	496	1	4.076149e+03
0	497	0	4.075775e+03
0	497	1	4.075775e+03
0	498	0	4.075401e+03
0	498	1	4.075401e+03
0	499	0	4.075027e+03
0	499	1	4.075027e+03
